Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.004,,,Horizontal Scale,0.004
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,4e-06,,,Sample Interval,4e-06
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,0.2,,,Vertical Scale,2
Vertical Position,2,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1-CH2>"
1.4964e-02,-0.00446875,-2.31094,,1.4964e-02,2.31844
1.4968e-02,-0.004375,-2.32344,,1.4968e-02,2.31469
1.4972e-02,-0.00471875,-2.32812,,1.4972e-02,2.3275
1.4976e-02,-0.0045625,-2.3375,,1.4976e-02,2.32875
1.4980e-02,-0.004625,-2.35547,,1.4980e-02,2.34531
1.4984e-02,-0.00490625,-2.35859,,1.4984e-02,2.36187
1.4988e-02,-0.00446875,-2.36875,,1.4988e-02,2.37
1.4992e-02,-0.00465625,-2.39062,,1.4992e-02,2.38219
1.4996e-02,-0.00471875,-2.39453,,1.4996e-02,2.39469
1.5000e-02,-0.004625,-2.40469,,1.5000e-02,2.40656
1.5004e-02,-0.00425,-2.41328,,1.5004e-02,2.41406
1.5008e-02,-0.004375,-2.41875,,1.5008e-02,2.42156
1.5012e-02,-0.00471875,-2.43125,,1.5012e-02,2.43281
1.5016e-02,-0.0048125,-2.44766,,1.5016e-02,2.44313
1.5020e-02,-0.0048125,-2.45156,,1.5020e-02,2.45219
1.5024e-02,-0.00415625,-2.46328,,1.5024e-02,2.46281
1.5028e-02,-0.0045625,-2.47188,,1.5028e-02,2.47344
1.5032e-02,-0.00471875,-2.48203,,1.5032e-02,2.48344
1.5036e-02,-0.00478125,-2.49453,,1.5036e-02,2.49406
1.5040e-02,-0.004375,-2.50391,,1.5040e-02,2.50188
1.5044e-02,-0.0045,-2.50781,,1.5044e-02,2.5125
1.5048e-02,-0.00465625,-2.51797,,1.5048e-02,2.525
1.5052e-02,-0.00465625,-2.53438,,1.5052e-02,2.53625
1.5056e-02,-0.0043125,-2.53281,,1.5056e-02,2.54219
1.5060e-02,-0.00409375,-2.54531,,1.5060e-02,2.55875
1.5064e-02,-0.00425,-2.55703,,1.5064e-02,2.55906
1.5068e-02,-0.00478125,-2.57734,,1.5068e-02,2.57531
1.5072e-02,-0.0045,-2.5875,,1.5072e-02,2.58781
1.5076e-02,-0.0045,-2.59141,,1.5076e-02,2.58906
1.5080e-02,-0.00425,-2.60234,,1.5080e-02,2.5975
1.5084e-02,-0.0045,-2.6125,,1.5084e-02,2.60813
1.5088e-02,-0.00496875,-2.62188,,1.5088e-02,2.625
1.5092e-02,-0.00425,-2.63203,,1.5092e-02,2.62562
1.5096e-02,-0.0043125,-2.64609,,1.5096e-02,2.63531
1.5100e-02,-0.004375,-2.65625,,1.5100e-02,2.64656
1.5104e-02,-0.00440625,-2.66094,,1.5104e-02,2.65031
1.5108e-02,-0.0043125,-2.67266,,1.5108e-02,2.65906
1.5112e-02,-0.0043125,-2.67266,,1.5112e-02,2.66625
1.5116e-02,-0.0043125,-2.67891,,1.5116e-02,2.66875
1.5120e-02,-0.004875,-2.69531,,1.5120e-02,2.68938
1.5124e-02,-0.00496875,-2.70781,,1.5124e-02,2.70344
1.5128e-02,-0.00521875,-2.71797,,1.5128e-02,2.71937
1.5132e-02,-0.00446875,-2.72422,,1.5132e-02,2.73125
1.5136e-02,-0.0043125,-2.7375,,1.5136e-02,2.73906
1.5140e-02,-0.00471875,-2.74609,,1.5140e-02,2.7475
1.5144e-02,-0.00446875,-2.75625,,1.5144e-02,2.75687
1.5148e-02,-0.00478125,-2.76875,,1.5148e-02,2.75937
1.5152e-02,-0.0043125,-2.77656,,1.5152e-02,2.77344
1.5156e-02,-0.00478125,-2.78438,,1.5156e-02,2.77969
1.5160e-02,-0.00490625,-2.79688,,1.5160e-02,2.7875
1.5164e-02,-0.0045625,-2.80703,,1.5164e-02,2.79563
1.5168e-02,-0.004375,-2.81563,,1.5168e-02,2.81062
1.5172e-02,-0.004625,-2.82891,,1.5172e-02,2.81844
1.5176e-02,-0.0045,-2.82969,,1.5176e-02,2.825
1.5180e-02,-0.0048125,-2.83906,,1.5180e-02,2.83656
1.5184e-02,-0.00471875,-2.83984,,1.5184e-02,2.83375
1.5188e-02,-0.00440625,-2.85156,,1.5188e-02,2.845
1.5192e-02,-0.00478125,-2.85781,,1.5192e-02,2.85406
1.5196e-02,-0.0048125,-2.86172,,1.5196e-02,2.86469
1.5200e-02,-0.00446875,-2.87578,,1.5200e-02,2.875
1.5204e-02,-0.00490625,-2.88203,,1.5204e-02,2.87656
1.5208e-02,-0.00440625,-2.89219,,1.5208e-02,2.88719
1.5212e-02,-0.0045625,-2.9,,1.5212e-02,2.89344
1.5216e-02,-0.00471875,-2.90469,,1.5216e-02,2.90344
1.5220e-02,-0.00446875,-2.91094,,1.5220e-02,2.90906
1.5224e-02,-0.004625,-2.91484,,1.5224e-02,2.92031
1.5228e-02,-0.004375,-2.92734,,1.5228e-02,2.92063
1.5232e-02,-0.0045625,-2.93672,,1.5232e-02,2.92969
1.5236e-02,-0.004625,-2.94531,,1.5236e-02,2.94437
1.5240e-02,-0.00446875,-2.95312,,1.5240e-02,2.94656
1.5244e-02,-0.004625,-2.95938,,1.5244e-02,2.95594
1.5248e-02,-0.00503125,-2.96094,,1.5248e-02,2.96437
1.5252e-02,-0.00490625,-2.97109,,1.5252e-02,2.97094
1.5256e-02,-0.00478125,-2.97813,,1.5256e-02,2.97
1.5260e-02,-0.0048125,-2.97969,,1.5260e-02,2.97875
1.5264e-02,-0.00471875,-2.98516,,1.5264e-02,2.98094
1.5268e-02,-0.00471875,-2.99219,,1.5268e-02,2.99406
1.5272e-02,-0.00478125,-3.00781,,1.5272e-02,3.00531
1.5276e-02,-0.004875,-3.02188,,1.5276e-02,3.01313
1.5280e-02,-0.00446875,-3.02578,,1.5280e-02,3.0175
1.5284e-02,-0.00440625,-3.03047,,1.5284e-02,3.02813
1.5288e-02,-0.00478125,-3.03906,,1.5288e-02,3.03875
1.5292e-02,-0.00465625,-3.04453,,1.5292e-02,3.05625
1.5296e-02,-0.00465625,-3.05469,,1.5296e-02,3.06
1.5300e-02,-0.00446875,-3.06328,,1.5300e-02,3.06156
1.5304e-02,-0.004625,-3.06875,,1.5304e-02,3.07281
1.5308e-02,-0.00465625,-3.07891,,1.5308e-02,3.08219
1.5312e-02,-0.004875,-3.08516,,1.5312e-02,3.09437
1.5316e-02,-0.00440625,-3.09297,,1.5316e-02,3.10312
1.5320e-02,-0.004,-3.10781,,1.5320e-02,3.11344
1.5324e-02,-0.00425,-3.12031,,1.5324e-02,3.11969
1.5328e-02,-0.0045625,-3.12578,,1.5328e-02,3.12719
1.5332e-02,-0.00446875,-3.12969,,1.5332e-02,3.135
1.5336e-02,-0.0043125,-3.14453,,1.5336e-02,3.13906
1.5340e-02,-0.00490625,-3.14766,,1.5340e-02,3.14344
1.5344e-02,-0.00503125,-3.15234,,1.5344e-02,3.14969
1.5348e-02,-0.0050625,-3.1625,,1.5348e-02,3.16375
1.5352e-02,-0.004875,-3.16484,,1.5352e-02,3.17625
1.5356e-02,-0.00440625,-3.18672,,1.5356e-02,3.19219
1.5360e-02,-0.004375,-3.19453,,1.5360e-02,3.18969
1.5364e-02,-0.004875,-3.20312,,1.5364e-02,3.19969
1.5368e-02,-0.00478125,-3.20938,,1.5368e-02,3.20594
1.5372e-02,-0.00465625,-3.21172,,1.5372e-02,3.21656
1.5376e-02,-0.004625,-3.22344,,1.5376e-02,3.23094
1.5380e-02,-0.00471875,-3.22891,,1.5380e-02,3.23125
1.5384e-02,-0.00521875,-3.24531,,1.5384e-02,3.23719
1.5388e-02,-0.0045625,-3.25625,,1.5388e-02,3.24719
1.5392e-02,-0.00409375,-3.25625,,1.5392e-02,3.25531
1.5396e-02,-0.00478125,-3.26641,,1.5396e-02,3.26469
1.5400e-02,-0.00478125,-3.27422,,1.5400e-02,3.27563
1.5404e-02,-0.004875,-3.28672,,1.5404e-02,3.28187
1.5408e-02,-0.004875,-3.29688,,1.5408e-02,3.28969
1.5412e-02,-0.00490625,-3.29453,,1.5412e-02,3.29875
1.5416e-02,-0.004875,-3.31016,,1.5416e-02,3.30656
1.5420e-02,-0.0051875,-3.31719,,1.5420e-02,3.30531
1.5424e-02,-0.0048125,-3.31719,,1.5424e-02,3.31156
1.5428e-02,-0.004375,-3.33281,,1.5428e-02,3.3225
1.5432e-02,-0.004375,-3.34297,,1.5432e-02,3.3325
1.5436e-02,-0.00490625,-3.34766,,1.5436e-02,3.34187
1.5440e-02,-0.004875,-3.36406,,1.5440e-02,3.36187
1.5444e-02,-0.0045,-3.37188,,1.5444e-02,3.36563
1.5448e-02,-0.00471875,-3.3875,,1.5448e-02,3.37062
1.5452e-02,-0.0048125,-3.38828,,1.5452e-02,3.38344
1.5456e-02,-0.00503125,-3.39766,,1.5456e-02,3.3975
1.5460e-02,-0.0050625,-3.40391,,1.5460e-02,3.40344
1.5464e-02,-0.00490625,-3.40859,,1.5464e-02,3.41156
1.5468e-02,-0.00471875,-3.41797,,1.5468e-02,3.41312
1.5472e-02,-0.0051875,-3.43047,,1.5472e-02,3.42719
1.5476e-02,-0.00503125,-3.43672,,1.5476e-02,3.42719
1.5480e-02,-0.00528125,-3.44922,,1.5480e-02,3.43938
1.5484e-02,-0.00496875,-3.45703,,1.5484e-02,3.45594
1.5488e-02,-0.00503125,-3.45703,,1.5488e-02,3.46375
1.5492e-02,-0.00503125,-3.46953,,1.5492e-02,3.47
1.5496e-02,-0.00496875,-3.48125,,1.5496e-02,3.47781
1.5500e-02,-0.0050625,-3.49141,,1.5500e-02,3.48625
1.5504e-02,-0.0048125,-3.49531,,1.5504e-02,3.49688
1.5508e-02,-0.00490625,-3.51016,,1.5508e-02,3.49406
1.5512e-02,-0.00490625,-3.50625,,1.5512e-02,3.49438
1.5516e-02,-0.00478125,-3.51797,,1.5516e-02,3.51063
1.5520e-02,-0.00503125,-3.52188,,1.5520e-02,3.525
1.5524e-02,-0.00471875,-3.53359,,1.5524e-02,3.52125
1.5528e-02,-0.005375,-3.53672,,1.5528e-02,3.53344
1.5532e-02,-0.0050625,-3.5625,,1.5532e-02,3.54
1.5536e-02,-0.00425,-3.55625,,1.5536e-02,3.54875
1.5540e-02,-0.0043125,-3.57422,,1.5540e-02,3.55375
1.5544e-02,-0.0045,-3.575,,1.5544e-02,3.55531
1.5548e-02,-0.0048125,-3.58125,,1.5548e-02,3.57781
1.5552e-02,-0.0045625,-3.60156,,1.5552e-02,3.58625
1.5556e-02,-0.00425,-3.60547,,1.5556e-02,3.58594
1.5560e-02,-0.00421875,-3.60781,,1.5560e-02,3.59406
1.5564e-02,-0.00446875,-3.61953,,1.5564e-02,3.60625
1.5568e-02,-0.00478125,-3.625,,1.5568e-02,3.61969
1.5572e-02,-0.00471875,-3.62578,,1.5572e-02,3.62844
1.5576e-02,-0.00465625,-3.63984,,1.5576e-02,3.6425
1.5580e-02,-0.0045,-3.64844,,1.5580e-02,3.64469
1.5584e-02,-0.00465625,-3.66172,,1.5584e-02,3.65625
1.5588e-02,-0.00503125,-3.66016,,1.5588e-02,3.66063
1.5592e-02,-0.00490625,-3.67422,,1.5592e-02,3.66312
1.5596e-02,-0.00465625,-3.68203,,1.5596e-02,3.67938
1.5600e-02,-0.004875,-3.68438,,1.5600e-02,3.67719
1.5604e-02,-0.004875,-3.68594,,1.5604e-02,3.68219
1.5608e-02,-0.0048125,-3.68594,,1.5608e-02,3.6875
1.5612e-02,-0.00471875,-3.69063,,1.5612e-02,3.69875
1.5616e-02,-0.004375,-3.70469,,1.5616e-02,3.7
1.5620e-02,-0.00465625,-3.71719,,1.5620e-02,3.71188
1.5624e-02,-0.00471875,-3.72656,,1.5624e-02,3.71844
1.5628e-02,-0.00465625,-3.74297,,1.5628e-02,3.73375
1.5632e-02,-0.004625,-3.75391,,1.5632e-02,3.74281
1.5636e-02,-0.00496875,-3.75156,,1.5636e-02,3.74875
1.5640e-02,-0.00471875,-3.76328,,1.5640e-02,3.75219
1.5644e-02,-0.00465625,-3.77344,,1.5644e-02,3.75656
1.5648e-02,-0.0043125,-3.77578,,1.5648e-02,3.77062
1.5652e-02,-0.0043125,-3.78359,,1.5652e-02,3.77563
1.5656e-02,-0.00446875,-3.78047,,1.5656e-02,3.7875
1.5660e-02,-0.00471875,-3.78828,,1.5660e-02,3.79156
1.5664e-02,-0.0048125,-3.80234,,1.5664e-02,3.78938
1.5668e-02,-0.004625,-3.80234,,1.5668e-02,3.80125
1.5672e-02,-0.00409375,-3.81641,,1.5672e-02,3.81344
1.5676e-02,-0.004375,-3.82266,,1.5676e-02,3.81813
1.5680e-02,-0.00446875,-3.825,,1.5680e-02,3.82187
1.5684e-02,-0.00478125,-3.82812,,1.5684e-02,3.83219
1.5688e-02,-0.00446875,-3.84141,,1.5688e-02,3.84
1.5692e-02,-0.0040625,-3.84844,,1.5692e-02,3.8425
1.5696e-02,-0.00409375,-3.85859,,1.5696e-02,3.84844
1.5700e-02,-0.00471875,-3.86172,,1.5700e-02,3.85469
1.5704e-02,-0.0045625,-3.86875,,1.5704e-02,3.85656
1.5708e-02,-0.00503125,-3.87344,,1.5708e-02,3.85719
1.5712e-02,-0.00490625,-3.88203,,1.5712e-02,3.86688
1.5716e-02,-0.0051875,-3.88594,,1.5716e-02,3.88031
1.5720e-02,-0.005125,-3.8875,,1.5720e-02,3.88656
1.5724e-02,-0.004875,-3.90156,,1.5724e-02,3.89531
1.5728e-02,-0.00496875,-3.91172,,1.5728e-02,3.89906
1.5732e-02,-0.00478125,-3.91406,,1.5732e-02,3.91156
1.5736e-02,-0.00521875,-3.92188,,1.5736e-02,3.91125
1.5740e-02,-0.005125,-3.92813,,1.5740e-02,3.92687
1.5744e-02,-0.00490625,-3.93281,,1.5744e-02,3.92781
1.5748e-02,-0.00440625,-3.94297,,1.5748e-02,3.9375
1.5752e-02,-0.004625,-3.94688,,1.5752e-02,3.94344
1.5756e-02,-0.00478125,-3.95625,,1.5756e-02,3.9475
1.5760e-02,-0.004625,-3.96719,,1.5760e-02,3.95125
1.5764e-02,-0.0045,-3.97031,,1.5764e-02,3.95594
1.5768e-02,-0.0053125,-3.975,,1.5768e-02,3.96563
1.5772e-02,-0.00559375,-3.98125,,1.5772e-02,3.97406
1.5776e-02,-0.0053125,-3.98906,,1.5776e-02,3.98031
1.5780e-02,-0.00553125,-3.99688,,1.5780e-02,3.97906
1.5784e-02,-0.00584375,-3.99531,,1.5784e-02,3.99469
1.5788e-02,-0.005875,-4.00547,,1.5788e-02,3.99656
1.5792e-02,-0.005625,-4.01094,,1.5792e-02,4.00625
1.5796e-02,-0.005375,-4.01797,,1.5796e-02,4.00625
1.5800e-02,-0.005375,-4.02344,,1.5800e-02,4.01313
1.5804e-02,-0.005375,-4.02813,,1.5804e-02,4.02219
1.5808e-02,-0.00546875,-4.03203,,1.5808e-02,4.03125
1.5812e-02,-0.00528125,-4.04219,,1.5812e-02,4.03969
1.5816e-02,-0.00521875,-4.04609,,1.5816e-02,4.04375
1.5820e-02,-0.005375,-4.04375,,1.5820e-02,4.03906
1.5824e-02,-0.0051875,-4.05156,,1.5824e-02,4.04
1.5828e-02,-0.00528125,-4.04609,,1.5828e-02,4.0475
1.5832e-02,-0.0054375,-4.05234,,1.5832e-02,4.04688
1.5836e-02,-0.0045625,-4.05625,,1.5836e-02,4.06219
1.5840e-02,-0.00465625,-4.06875,,1.5840e-02,4.06469
1.5844e-02,-0.005125,-4.07422,,1.5844e-02,4.06844
1.5848e-02,-0.00496875,-4.07422,,1.5848e-02,4.08
1.5852e-02,-0.004625,-4.10078,,1.5852e-02,4.09781
1.5856e-02,-0.00478125,-4.10547,,1.5856e-02,4.1025
1.5860e-02,-0.00521875,-4.10938,,1.5860e-02,4.10844
1.5864e-02,-0.0051875,-4.11719,,1.5864e-02,4.10875
1.5868e-02,-0.00490625,-4.13125,,1.5868e-02,4.11906
1.5872e-02,-0.0045,-4.13125,,1.5872e-02,4.13531
1.5876e-02,-0.00471875,-4.13125,,1.5876e-02,4.13687
1.5880e-02,-0.00496875,-4.14375,,1.5880e-02,4.13875
1.5884e-02,-0.0048125,-4.14531,,1.5884e-02,4.14906
1.5888e-02,-0.0045625,-4.15313,,1.5888e-02,4.14531
1.5892e-02,-0.00425,-4.15547,,1.5892e-02,4.15156
1.5896e-02,-0.00446875,-4.15938,,1.5896e-02,4.16219
1.5900e-02,-0.0048125,-4.16328,,1.5900e-02,4.16375
1.5904e-02,-0.00471875,-4.17422,,1.5904e-02,4.16563
1.5908e-02,-0.00440625,-4.17422,,1.5908e-02,4.1775
1.5912e-02,-0.00446875,-4.17813,,1.5912e-02,4.18156
1.5916e-02,-0.0048125,-4.18828,,1.5916e-02,4.1875
1.5920e-02,-0.00465625,-4.19609,,1.5920e-02,4.19937
1.5924e-02,-0.0048125,-4.2,,1.5924e-02,4.20563
1.5928e-02,-0.004625,-4.21094,,1.5928e-02,4.21406
1.5932e-02,-0.00471875,-4.21641,,1.5932e-02,4.21594
1.5936e-02,-0.004875,-4.21719,,1.5936e-02,4.22281
1.5940e-02,-0.00496875,-4.22656,,1.5940e-02,4.22969
1.5944e-02,-0.00496875,-4.23047,,1.5944e-02,4.23219
1.5948e-02,-0.00478125,-4.23281,,1.5948e-02,4.23688
1.5952e-02,-0.00465625,-4.23672,,1.5952e-02,4.23281
1.5956e-02,-0.00440625,-4.24141,,1.5956e-02,4.24031
1.5960e-02,-0.004625,-4.24297,,1.5960e-02,4.25
1.5964e-02,-0.004625,-4.25078,,1.5964e-02,4.24656
1.5968e-02,-0.0045625,-4.25469,,1.5968e-02,4.25344
1.5972e-02,-0.0045625,-4.26094,,1.5972e-02,4.26281
1.5976e-02,-0.004875,-4.26562,,1.5976e-02,4.26313
1.5980e-02,-0.00465625,-4.26172,,1.5980e-02,4.26656
1.5984e-02,-0.0045,-4.27188,,1.5984e-02,4.27531
1.5988e-02,-0.0045625,-4.27813,,1.5988e-02,4.27656
1.5992e-02,-0.0048125,-4.29375,,1.5992e-02,4.28531
1.5996e-02,-0.00478125,-4.30234,,1.5996e-02,4.28125
1.6000e-02,-0.00496875,-4.29609,,1.6000e-02,4.29281
1.6004e-02,-0.0045,-4.30391,,1.6004e-02,4.29531
1.6008e-02,-0.0045625,-4.29766,,1.6008e-02,4.3075
1.6012e-02,-0.00440625,-4.31641,,1.6012e-02,4.30125
1.6016e-02,-0.004375,-4.31797,,1.6016e-02,4.30875
1.6020e-02,-0.00425,-4.32266,,1.6020e-02,4.31813
1.6024e-02,-0.00440625,-4.32656,,1.6024e-02,4.32125
1.6028e-02,-0.00503125,-4.32188,,1.6028e-02,4.32812
1.6032e-02,-0.0051875,-4.33438,,1.6032e-02,4.33156
1.6036e-02,-0.0053125,-4.33594,,1.6036e-02,4.33531
1.6040e-02,-0.00521875,-4.34453,,1.6040e-02,4.33719
1.6044e-02,-0.00471875,-4.34688,,1.6044e-02,4.35156
1.6048e-02,-0.0051875,-4.34609,,1.6048e-02,4.34844
1.6052e-02,-0.00528125,-4.34688,,1.6052e-02,4.35125
1.6056e-02,-0.0054375,-4.35938,,1.6056e-02,4.35844
1.6060e-02,-0.004875,-4.36484,,1.6060e-02,4.36188
1.6064e-02,-0.0050625,-4.36875,,1.6064e-02,4.36656
1.6068e-02,-0.00521875,-4.36641,,1.6068e-02,4.36781
1.6072e-02,-0.00528125,-4.37734,,1.6072e-02,4.37406
1.6076e-02,-0.0051875,-4.38125,,1.6076e-02,4.37844
1.6080e-02,-0.00503125,-4.3875,,1.6080e-02,4.38438
1.6084e-02,-0.0053125,-4.39297,,1.6084e-02,4.38281
1.6088e-02,-0.00503125,-4.39297,,1.6088e-02,4.38813
1.6092e-02,-0.00546875,-4.39688,,1.6092e-02,4.39438
1.6096e-02,-0.0051875,-4.39688,,1.6096e-02,4.40562
1.6100e-02,-0.0050625,-4.41172,,1.6100e-02,4.40594
1.6104e-02,-0.00503125,-4.41563,,1.6104e-02,4.41469
1.6108e-02,-0.004625,-4.41563,,1.6108e-02,4.41063
1.6112e-02,-0.00446875,-4.41719,,1.6112e-02,4.42281
1.6116e-02,-0.0045625,-4.40781,,1.6116e-02,4.40531
1.6120e-02,-0.00478125,-4.41953,,1.6120e-02,4.41344
1.6124e-02,-0.00503125,-4.42188,,1.6124e-02,4.41063
1.6128e-02,-0.00528125,-4.42344,,1.6128e-02,4.40688
1.6132e-02,-0.005375,-4.42578,,1.6132e-02,4.42281
1.6136e-02,-0.00503125,-4.42344,,1.6136e-02,4.42094
1.6140e-02,-0.00553125,-4.42813,,1.6140e-02,4.4225
1.6144e-02,-0.00521875,-4.43047,,1.6144e-02,4.42719
1.6148e-02,-0.0051875,-4.43438,,1.6148e-02,4.43938
1.6152e-02,-0.00528125,-4.43828,,1.6152e-02,4.43875
1.6156e-02,-0.00496875,-4.43984,,1.6156e-02,4.43844
1.6160e-02,-0.0051875,-4.44844,,1.6160e-02,4.45344
1.6164e-02,-0.0053125,-4.45625,,1.6164e-02,4.44719
1.6168e-02,-0.0051875,-4.45781,,1.6168e-02,4.45469
1.6172e-02,-0.0050625,-4.48047,,1.6172e-02,4.46094
1.6176e-02,-0.0053125,-4.47813,,1.6176e-02,4.47938
1.6180e-02,-0.005125,-4.48438,,1.6180e-02,4.47594
1.6184e-02,-0.00546875,-4.48672,,1.6184e-02,4.4875
1.6188e-02,-0.00521875,-4.49063,,1.6188e-02,4.49688
1.6192e-02,-0.00490625,-4.49844,,1.6192e-02,4.49094
1.6196e-02,-0.0050625,-4.49453,,1.6196e-02,4.49656
1.6200e-02,-0.0053125,-4.50313,,1.6200e-02,4.5
1.6204e-02,-0.0053125,-4.50313,,1.6204e-02,4.50063
1.6208e-02,-0.00478125,-4.50547,,1.6208e-02,4.50594
1.6212e-02,-0.004875,-4.51562,,1.6212e-02,4.50844
1.6216e-02,-0.0050625,-4.51484,,1.6216e-02,4.50469
1.6220e-02,-0.00521875,-4.51172,,1.6220e-02,4.50344
1.6224e-02,-0.005125,-4.51484,,1.6224e-02,4.50625
1.6228e-02,-0.00503125,-4.52578,,1.6228e-02,4.50656
1.6232e-02,-0.0050625,-4.52109,,1.6232e-02,4.52219
1.6236e-02,-0.00496875,-4.52734,,1.6236e-02,4.51844
1.6240e-02,-0.00528125,-4.53125,,1.6240e-02,4.52031
1.6244e-02,-0.0050625,-4.53203,,1.6244e-02,4.53156
1.6248e-02,-0.00521875,-4.52578,,1.6248e-02,4.53156
1.6252e-02,-0.004625,-4.53516,,1.6252e-02,4.53281
1.6256e-02,-0.00465625,-4.53984,,1.6256e-02,4.53406
1.6260e-02,-0.00471875,-4.55234,,1.6260e-02,4.535
1.6264e-02,-0.0048125,-4.54609,,1.6264e-02,4.54312
1.6268e-02,-0.00496875,-4.55156,,1.6268e-02,4.545
1.6272e-02,-0.0050625,-4.55234,,1.6272e-02,4.54875
1.6276e-02,-0.00496875,-4.56563,,1.6276e-02,4.54719
1.6280e-02,-0.0045625,-4.55625,,1.6280e-02,4.55687
1.6284e-02,-0.0048125,-4.55781,,1.6284e-02,4.55938
1.6288e-02,-0.00490625,-4.56797,,1.6288e-02,4.56531
1.6292e-02,-0.00503125,-4.55938,,1.6292e-02,4.56719
1.6296e-02,-0.00496875,-4.57031,,1.6296e-02,4.56906
1.6300e-02,-0.00490625,-4.57266,,1.6300e-02,4.57937
1.6304e-02,-0.0051875,-4.57969,,1.6304e-02,4.57156
1.6308e-02,-0.00490625,-4.57031,,1.6308e-02,4.57563
1.6312e-02,-0.0051875,-4.58203,,1.6312e-02,4.58344
1.6316e-02,-0.00503125,-4.58203,,1.6316e-02,4.585
1.6320e-02,-0.004625,-4.58594,,1.6320e-02,4.57937
1.6324e-02,-0.00490625,-4.59219,,1.6324e-02,4.57906
1.6328e-02,-0.005125,-4.59297,,1.6328e-02,4.58063
1.6332e-02,-0.005125,-4.58984,,1.6332e-02,4.5875
1.6336e-02,-0.005125,-4.59453,,1.6336e-02,4.58938
1.6340e-02,-0.005125,-4.59453,,1.6340e-02,4.58938
1.6344e-02,-0.0048125,-4.60234,,1.6344e-02,4.59531
1.6348e-02,-0.00496875,-4.60703,,1.6348e-02,4.5925
1.6352e-02,-0.00496875,-4.60234,,1.6352e-02,4.59281
1.6356e-02,-0.005125,-4.61328,,1.6356e-02,4.6025
1.6360e-02,-0.00496875,-4.6,,1.6360e-02,4.59781
1.6364e-02,-0.00496875,-4.59688,,1.6364e-02,4.60156
1.6368e-02,-0.0048125,-4.60078,,1.6368e-02,4.6
1.6372e-02,-0.00478125,-4.60625,,1.6372e-02,4.59844
1.6376e-02,-0.004875,-4.60859,,1.6376e-02,4.60844
1.6380e-02,-0.00521875,-4.60859,,1.6380e-02,4.60906
1.6384e-02,-0.00503125,-4.60469,,1.6384e-02,4.60562
1.6388e-02,-0.00471875,-4.61328,,1.6388e-02,4.61188
1.6392e-02,-0.00440625,-4.61875,,1.6392e-02,4.61625
1.6396e-02,-0.00478125,-4.61719,,1.6396e-02,4.61156
1.6400e-02,-0.0045625,-4.61719,,1.6400e-02,4.60625
1.6404e-02,-0.00471875,-4.62031,,1.6404e-02,4.6075
1.6408e-02,-0.00478125,-4.62266,,1.6408e-02,4.61625
1.6412e-02,-0.00503125,-4.62891,,1.6412e-02,4.60781
1.6416e-02,-0.00490625,-4.62344,,1.6416e-02,4.61
1.6420e-02,-0.00503125,-4.625,,1.6420e-02,4.60656
1.6424e-02,-0.004875,-4.62656,,1.6424e-02,4.6125
1.6428e-02,-0.00478125,-4.63125,,1.6428e-02,4.62031
1.6432e-02,-0.005125,-4.63125,,1.6432e-02,4.61437
1.6436e-02,-0.005375,-4.64062,,1.6436e-02,4.62625
1.6440e-02,-0.00521875,-4.63516,,1.6440e-02,4.62469
1.6444e-02,-0.0050625,-4.6375,,1.6444e-02,4.63094
1.6448e-02,-0.004625,-4.64375,,1.6448e-02,4.62844
1.6452e-02,-0.0045625,-4.64766,,1.6452e-02,4.63469
1.6456e-02,-0.004625,-4.64141,,1.6456e-02,4.63625
1.6460e-02,-0.00465625,-4.64062,,1.6460e-02,4.63594
1.6464e-02,-0.00446875,-4.64297,,1.6464e-02,4.63844
1.6468e-02,-0.004625,-4.64141,,1.6468e-02,4.64094
1.6472e-02,-0.004875,-4.65156,,1.6472e-02,4.63844
1.6476e-02,-0.00521875,-4.65156,,1.6476e-02,4.64062
1.6480e-02,-0.004875,-4.64922,,1.6480e-02,4.63844
1.6484e-02,-0.00465625,-4.64922,,1.6484e-02,4.63938
1.6488e-02,-0.00471875,-4.65703,,1.6488e-02,4.645
1.6492e-02,-0.00465625,-4.65156,,1.6492e-02,4.65313
1.6496e-02,-0.0048125,-4.66094,,1.6496e-02,4.65094
1.6500e-02,-0.00465625,-4.65703,,1.6500e-02,4.64844
1.6504e-02,-0.0045,-4.66563,,1.6504e-02,4.65875
1.6508e-02,-0.004625,-4.65547,,1.6508e-02,4.65719
1.6512e-02,-0.00490625,-4.66406,,1.6512e-02,4.65719
1.6516e-02,-0.00465625,-4.66719,,1.6516e-02,4.65313
1.6520e-02,-0.004625,-4.67109,,1.6520e-02,4.65688
1.6524e-02,-0.00471875,-4.67813,,1.6524e-02,4.66125
1.6528e-02,-0.005125,-4.66719,,1.6528e-02,4.66969
