Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.004,,,Horizontal Scale,0.004
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,4e-06,,,Sample Interval,4e-06
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,2,,,Vertical Scale,1
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1-CH2>"
1.3072e-02,0.602187,3.46531,,1.3072e-02,-2.86375
1.3076e-02,0.60375,3.46687,,1.3076e-02,-2.86219
1.3080e-02,0.604688,3.46469,,1.3080e-02,-2.8675
1.3084e-02,0.60375,3.46781,,1.3084e-02,-2.86687
1.3088e-02,0.601875,3.47031,,1.3088e-02,-2.86563
1.3092e-02,0.604375,3.46844,,1.3092e-02,-2.86844
1.3096e-02,0.605313,3.46844,,1.3096e-02,-2.8675
1.3100e-02,0.60125,3.4675,,1.3100e-02,-2.86719
1.3104e-02,0.600625,3.46687,,1.3104e-02,-2.86719
1.3108e-02,0.601875,3.46937,,1.3108e-02,-2.87219
1.3112e-02,0.599375,3.4725,,1.3112e-02,-2.86969
1.3116e-02,0.602812,3.47188,,1.3116e-02,-2.86469
1.3120e-02,0.60375,3.47344,,1.3120e-02,-2.86719
1.3124e-02,0.602187,3.47,,1.3124e-02,-2.87094
1.3128e-02,0.60375,3.47188,,1.3128e-02,-2.8675
1.3132e-02,0.604688,3.47281,,1.3132e-02,-2.86719
1.3136e-02,0.60625,3.47,,1.3136e-02,-2.86844
1.3140e-02,0.60375,3.4725,,1.3140e-02,-2.87062
1.3144e-02,0.60375,3.4725,,1.3144e-02,-2.87156
1.3148e-02,0.60375,3.47406,,1.3148e-02,-2.87094
1.3152e-02,0.602187,3.4725,,1.3152e-02,-2.87219
1.3156e-02,0.605313,3.47344,,1.3156e-02,-2.87031
1.3160e-02,0.602187,3.47438,,1.3160e-02,-2.87188
1.3164e-02,0.605938,3.47594,,1.3164e-02,-2.87219
1.3168e-02,0.60625,3.47594,,1.3168e-02,-2.86969
1.3172e-02,0.605938,3.47406,,1.3172e-02,-2.86938
1.3176e-02,0.604688,3.475,,1.3176e-02,-2.87094
1.3180e-02,0.60375,3.47562,,1.3180e-02,-2.87062
1.3184e-02,0.604688,3.4725,,1.3184e-02,-2.86813
1.3188e-02,0.605313,3.47562,,1.3188e-02,-2.86813
1.3192e-02,0.60625,3.47562,,1.3192e-02,-2.86625
1.3196e-02,0.60625,3.4775,,1.3196e-02,-2.87
1.3200e-02,0.6075,3.47688,,1.3200e-02,-2.87469
1.3204e-02,0.60875,3.47406,,1.3204e-02,-2.86969
1.3208e-02,0.611875,3.47688,,1.3208e-02,-2.87281
1.3212e-02,0.609375,3.47688,,1.3212e-02,-2.86813
1.3216e-02,0.605938,3.47688,,1.3216e-02,-2.87219
1.3220e-02,0.607812,3.4775,,1.3220e-02,-2.87469
1.3224e-02,0.60875,3.47594,,1.3224e-02,-2.87312
1.3228e-02,0.61,3.4775,,1.3228e-02,-2.87156
1.3232e-02,0.609375,3.47688,,1.3232e-02,-2.87281
1.3236e-02,0.607812,3.47812,,1.3236e-02,-2.87125
1.3240e-02,0.611563,3.47969,,1.3240e-02,-2.87219
1.3244e-02,0.606875,3.47844,,1.3244e-02,-2.87438
1.3248e-02,0.609375,3.47969,,1.3248e-02,-2.87156
1.3252e-02,0.607812,3.47906,,1.3252e-02,-2.87219
1.3256e-02,0.60875,3.47969,,1.3256e-02,-2.87156
1.3260e-02,0.608437,3.47688,,1.3260e-02,-2.87188
1.3264e-02,0.60875,3.47812,,1.3264e-02,-2.87094
1.3268e-02,0.606875,3.47812,,1.3268e-02,-2.87281
1.3272e-02,0.607812,3.47844,,1.3272e-02,-2.87219
1.3276e-02,0.608437,3.4775,,1.3276e-02,-2.86969
1.3280e-02,0.61,3.4825,,1.3280e-02,-2.87
1.3284e-02,0.61,3.47906,,1.3284e-02,-2.86844
1.3288e-02,0.604688,3.48094,,1.3288e-02,-2.87156
1.3292e-02,0.605938,3.47688,,1.3292e-02,-2.87438
1.3296e-02,0.60625,3.4775,,1.3296e-02,-2.87156
1.3300e-02,0.608437,3.4775,,1.3300e-02,-2.87062
1.3304e-02,0.60625,3.4775,,1.3304e-02,-2.87312
1.3308e-02,0.60375,3.4775,,1.3308e-02,-2.87219
1.3312e-02,0.603437,3.47906,,1.3312e-02,-2.87469
1.3316e-02,0.602187,3.475,,1.3316e-02,-2.87219
1.3320e-02,0.601875,3.47594,,1.3320e-02,-2.87531
1.3324e-02,0.600313,3.47656,,1.3324e-02,-2.88031
1.3328e-02,0.599375,3.47656,,1.3328e-02,-2.87719
1.3332e-02,0.602812,3.47812,,1.3332e-02,-2.87281
1.3336e-02,0.604375,3.47688,,1.3336e-02,-2.875
1.3340e-02,0.601875,3.47656,,1.3340e-02,-2.87719
1.3344e-02,0.599688,3.475,,1.3344e-02,-2.87281
1.3348e-02,0.60125,3.47344,,1.3348e-02,-2.8725
1.3352e-02,0.603437,3.47594,,1.3352e-02,-2.87469
1.3356e-02,0.60125,3.47406,,1.3356e-02,-2.87719
1.3360e-02,0.599688,3.475,,1.3360e-02,-2.87844
1.3364e-02,0.598125,3.47406,,1.3364e-02,-2.87938
1.3368e-02,0.601875,3.47656,,1.3368e-02,-2.87781
1.3372e-02,0.600313,3.47656,,1.3372e-02,-2.87969
1.3376e-02,0.599375,3.47594,,1.3376e-02,-2.88094
1.3380e-02,0.600625,3.47562,,1.3380e-02,-2.87969
1.3384e-02,0.602812,3.47656,,1.3384e-02,-2.8775
1.3388e-02,0.601875,3.47562,,1.3388e-02,-2.87938
1.3392e-02,0.60125,3.47562,,1.3392e-02,-2.87531
1.3396e-02,0.597812,3.47562,,1.3396e-02,-2.88031
1.3400e-02,0.597812,3.47281,,1.3400e-02,-2.87938
1.3404e-02,0.599688,3.4725,,1.3404e-02,-2.87813
1.3408e-02,0.597812,3.47344,,1.3408e-02,-2.87813
1.3412e-02,0.595625,3.47156,,1.3412e-02,-2.87969
1.3416e-02,0.5925,3.46937,,1.3416e-02,-2.87938
1.3420e-02,0.594688,3.46937,,1.3420e-02,-2.8775
1.3424e-02,0.598125,3.47,,1.3424e-02,-2.87875
1.3428e-02,0.594688,3.46937,,1.3428e-02,-2.88063
1.3432e-02,0.59125,3.46844,,1.3432e-02,-2.87906
1.3436e-02,0.592187,3.47094,,1.3436e-02,-2.87625
1.3440e-02,0.595625,3.46937,,1.3440e-02,-2.87156
1.3444e-02,0.594688,3.46844,,1.3444e-02,-2.87531
1.3448e-02,0.595625,3.46781,,1.3448e-02,-2.87781
1.3452e-02,0.59375,3.46875,,1.3452e-02,-2.87906
1.3456e-02,0.593125,3.46844,,1.3456e-02,-2.87562
1.3460e-02,0.591562,3.47,,1.3460e-02,-2.87906
1.3464e-02,0.591562,3.4675,,1.3464e-02,-2.88219
1.3468e-02,0.588438,3.46937,,1.3468e-02,-2.87969
1.3472e-02,0.589688,3.46844,,1.3472e-02,-2.87813
1.3476e-02,0.589063,3.46625,,1.3476e-02,-2.87875
1.3480e-02,0.589688,3.46687,,1.3480e-02,-2.87531
1.3484e-02,0.590625,3.46687,,1.3484e-02,-2.87844
1.3488e-02,0.59125,3.46937,,1.3488e-02,-2.87594
1.3492e-02,0.589688,3.46781,,1.3492e-02,-2.875
1.3496e-02,0.59,3.46781,,1.3496e-02,-2.87469
1.3500e-02,0.592187,3.4675,,1.3500e-02,-2.87625
1.3504e-02,0.590625,3.46625,,1.3504e-02,-2.88094
1.3508e-02,0.5875,3.46875,,1.3508e-02,-2.87781
1.3512e-02,0.588125,3.46687,,1.3512e-02,-2.87906
1.3516e-02,0.59125,3.46625,,1.3516e-02,-2.87875
1.3520e-02,0.584375,3.46437,,1.3520e-02,-2.88094
1.3524e-02,0.583125,3.46469,,1.3524e-02,-2.87875
1.3528e-02,0.580313,3.46344,,1.3528e-02,-2.87719
1.3532e-02,0.584375,3.45938,,1.3532e-02,-2.87625
1.3536e-02,0.585625,3.46031,,1.3536e-02,-2.87781
1.3540e-02,0.583125,3.45656,,1.3540e-02,-2.88187
1.3544e-02,0.581875,3.45969,,1.3544e-02,-2.87969
1.3548e-02,0.583125,3.45875,,1.3548e-02,-2.87906
1.3552e-02,0.580937,3.45469,,1.3552e-02,-2.87813
1.3556e-02,0.579063,3.45406,,1.3556e-02,-2.88125
1.3560e-02,0.5775,3.45531,,1.3560e-02,-2.88125
1.3564e-02,0.574375,3.45469,,1.3564e-02,-2.88125
1.3568e-02,0.574375,3.45719,,1.3568e-02,-2.87844
1.3572e-02,0.574375,3.45312,,1.3572e-02,-2.87688
1.3576e-02,0.571875,3.45219,,1.3576e-02,-2.88063
1.3580e-02,0.569688,3.45406,,1.3580e-02,-2.88031
1.3584e-02,0.570937,3.45156,,1.3584e-02,-2.87844
1.3588e-02,0.570937,3.45219,,1.3588e-02,-2.88125
1.3592e-02,0.57125,3.44969,,1.3592e-02,-2.88125
1.3596e-02,0.569688,3.44969,,1.3596e-02,-2.88125
1.3600e-02,0.567813,3.44906,,1.3600e-02,-2.87781
1.3604e-02,0.56875,3.44844,,1.3604e-02,-2.87875
1.3608e-02,0.570312,3.44844,,1.3608e-02,-2.87938
1.3612e-02,0.56875,3.45219,,1.3612e-02,-2.88063
1.3616e-02,0.567188,3.44719,,1.3616e-02,-2.88094
1.3620e-02,0.565312,3.44563,,1.3620e-02,-2.88094
1.3624e-02,0.566875,3.44031,,1.3624e-02,-2.87781
1.3628e-02,0.564688,3.43906,,1.3628e-02,-2.87438
1.3632e-02,0.563125,3.44031,,1.3632e-02,-2.87938
1.3636e-02,0.561562,3.44,,1.3636e-02,-2.87813
1.3640e-02,0.56125,3.43906,,1.3640e-02,-2.87688
1.3644e-02,0.564063,3.4375,,1.3644e-02,-2.87531
1.3648e-02,0.561562,3.43688,,1.3648e-02,-2.87813
1.3652e-02,0.56125,3.43594,,1.3652e-02,-2.87656
1.3656e-02,0.562188,3.43594,,1.3656e-02,-2.87719
1.3660e-02,0.56125,3.43281,,1.3660e-02,-2.87656
1.3664e-02,0.56,3.42969,,1.3664e-02,-2.87781
1.3668e-02,0.558125,3.42938,,1.3668e-02,-2.87969
1.3672e-02,0.555937,3.43188,,1.3672e-02,-2.87813
1.3676e-02,0.554063,3.42938,,1.3676e-02,-2.87656
1.3680e-02,0.554063,3.42563,,1.3680e-02,-2.8775
1.3684e-02,0.550937,3.42219,,1.3684e-02,-2.87531
1.3688e-02,0.546563,3.42375,,1.3688e-02,-2.87781
1.3692e-02,0.545,3.42281,,1.3692e-02,-2.87938
1.3696e-02,0.546563,3.42219,,1.3696e-02,-2.87625
1.3700e-02,0.545,3.42156,,1.3700e-02,-2.87219
1.3704e-02,0.54375,3.42531,,1.3704e-02,-2.87438
1.3708e-02,0.540937,3.42,,1.3708e-02,-2.87281
1.3712e-02,0.539687,3.42,,1.3712e-02,-2.87594
1.3716e-02,0.540312,3.41812,,1.3716e-02,-2.875
1.3720e-02,0.537813,3.41656,,1.3720e-02,-2.87531
1.3724e-02,0.534375,3.41469,,1.3724e-02,-2.87406
1.3728e-02,0.534375,3.41469,,1.3728e-02,-2.87438
1.3732e-02,0.534375,3.40844,,1.3732e-02,-2.87781
1.3736e-02,0.535625,3.41063,,1.3736e-02,-2.87594
1.3740e-02,0.53375,3.40906,,1.3740e-02,-2.87344
1.3744e-02,0.529062,3.40687,,1.3744e-02,-2.87562
1.3748e-02,0.534375,3.40844,,1.3748e-02,-2.87219
1.3752e-02,0.534687,3.41094,,1.3752e-02,-2.87156
1.3756e-02,0.53375,3.41,,1.3756e-02,-2.87625
1.3760e-02,0.530625,3.4075,,1.3760e-02,-2.87875
1.3764e-02,0.524062,3.40594,,1.3764e-02,-2.87813
1.3768e-02,0.525,3.4025,,1.3768e-02,-2.87531
1.3772e-02,0.524062,3.39875,,1.3772e-02,-2.87312
1.3776e-02,0.520625,3.39781,,1.3776e-02,-2.87406
1.3780e-02,0.519062,3.39625,,1.3780e-02,-2.87938
1.3784e-02,0.519062,3.39375,,1.3784e-02,-2.87844
1.3788e-02,0.515,3.39375,,1.3788e-02,-2.87938
1.3792e-02,0.516563,3.39062,,1.3792e-02,-2.87844
1.3796e-02,0.510938,3.38969,,1.3796e-02,-2.88219
1.3800e-02,0.507188,3.3875,,1.3800e-02,-2.87875
1.3804e-02,0.50625,3.38656,,1.3804e-02,-2.87875
1.3808e-02,0.504687,3.38406,,1.3808e-02,-2.88031
1.3812e-02,0.503125,3.38563,,1.3812e-02,-2.88
1.3816e-02,0.499063,3.38094,,1.3816e-02,-2.87813
1.3820e-02,0.499063,3.37906,,1.3820e-02,-2.87469
1.3824e-02,0.500625,3.37656,,1.3824e-02,-2.87594
1.3828e-02,0.497812,3.37344,,1.3828e-02,-2.87656
1.3832e-02,0.494063,3.37344,,1.3832e-02,-2.87469
1.3836e-02,0.4925,3.37094,,1.3836e-02,-2.87656
1.3840e-02,0.491563,3.37,,1.3840e-02,-2.87406
1.3844e-02,0.490938,3.36844,,1.3844e-02,-2.87125
1.3848e-02,0.489063,3.36781,,1.3848e-02,-2.87219
1.3852e-02,0.486563,3.36688,,1.3852e-02,-2.87375
1.3856e-02,0.484063,3.36625,,1.3856e-02,-2.87312
1.3860e-02,0.481875,3.36031,,1.3860e-02,-2.87531
1.3864e-02,0.47875,3.35719,,1.3864e-02,-2.87312
1.3868e-02,0.473438,3.35219,,1.3868e-02,-2.87219
1.3872e-02,0.472813,3.35156,,1.3872e-02,-2.87156
1.3876e-02,0.469688,3.34844,,1.3876e-02,-2.8725
1.3880e-02,0.469688,3.34437,,1.3880e-02,-2.87219
1.3884e-02,0.467813,3.34094,,1.3884e-02,-2.87156
1.3888e-02,0.4625,3.34094,,1.3888e-02,-2.87406
1.3892e-02,0.46125,3.34,,1.3892e-02,-2.875
1.3896e-02,0.460625,3.3375,,1.3896e-02,-2.87312
1.3900e-02,0.459688,3.33438,,1.3900e-02,-2.87
1.3904e-02,0.457188,3.33219,,1.3904e-02,-2.87375
1.3908e-02,0.451875,3.32875,,1.3908e-02,-2.87312
1.3912e-02,0.453125,3.33219,,1.3912e-02,-2.875
1.3916e-02,0.451563,3.32656,,1.3916e-02,-2.87719
1.3920e-02,0.450313,3.32563,,1.3920e-02,-2.87781
1.3924e-02,0.44625,3.32156,,1.3924e-02,-2.87875
1.3928e-02,0.441875,3.3175,,1.3928e-02,-2.87938
1.3932e-02,0.440312,3.31656,,1.3932e-02,-2.8775
1.3936e-02,0.43875,3.31344,,1.3936e-02,-2.87813
1.3940e-02,0.437188,3.30906,,1.3940e-02,-2.88094
1.3944e-02,0.43125,3.30688,,1.3944e-02,-2.88063
1.3948e-02,0.429688,3.30531,,1.3948e-02,-2.87906
1.3952e-02,0.430625,3.30125,,1.3952e-02,-2.87562
1.3956e-02,0.425625,3.29719,,1.3956e-02,-2.87625
1.3960e-02,0.420938,3.29281,,1.3960e-02,-2.87531
1.3964e-02,0.419063,3.29,,1.3964e-02,-2.87813
1.3968e-02,0.415938,3.28656,,1.3968e-02,-2.87562
1.3972e-02,0.41375,3.285,,1.3972e-02,-2.87531
1.3976e-02,0.410938,3.28313,,1.3976e-02,-2.87656
1.3980e-02,0.409687,3.28063,,1.3980e-02,-2.87625
1.3984e-02,0.407188,3.27531,,1.3984e-02,-2.87344
1.3988e-02,0.404375,3.27281,,1.3988e-02,-2.87406
1.3992e-02,0.402188,3.27031,,1.3992e-02,-2.87781
1.3996e-02,0.400313,3.26938,,1.3996e-02,-2.87438
1.4000e-02,0.39625,3.26688,,1.4000e-02,-2.87813
1.4004e-02,0.389375,3.25813,,1.4004e-02,-2.87344
1.4008e-02,0.388125,3.2575,,1.4008e-02,-2.87156
1.4012e-02,0.385,3.2525,,1.4012e-02,-2.87469
1.4016e-02,0.37875,3.24656,,1.4016e-02,-2.87531
1.4020e-02,0.374688,3.24281,,1.4020e-02,-2.86969
1.4024e-02,0.372188,3.23875,,1.4024e-02,-2.86875
1.4028e-02,0.37125,3.23438,,1.4028e-02,-2.87156
1.4032e-02,0.36875,3.23438,,1.4032e-02,-2.87062
1.4036e-02,0.365,3.22875,,1.4036e-02,-2.87375
1.4040e-02,0.362187,3.22719,,1.4040e-02,-2.87281
1.4044e-02,0.36625,3.23062,,1.4044e-02,-2.87094
1.4048e-02,0.360625,3.22812,,1.4048e-02,-2.87125
1.4052e-02,0.358438,3.22313,,1.4052e-02,-2.87125
1.4056e-02,0.354063,3.22063,,1.4056e-02,-2.86813
1.4060e-02,0.353438,3.21687,,1.4060e-02,-2.86563
1.4064e-02,0.350313,3.21188,,1.4064e-02,-2.86656
1.4068e-02,0.344375,3.2075,,1.4068e-02,-2.86875
1.4072e-02,0.340625,3.20438,,1.4072e-02,-2.87125
1.4076e-02,0.33875,3.20344,,1.4076e-02,-2.86875
1.4080e-02,0.336562,3.19625,,1.4080e-02,-2.86969
1.4084e-02,0.332188,3.19125,,1.4084e-02,-2.87125
1.4088e-02,0.324375,3.18656,,1.4088e-02,-2.87062
1.4092e-02,0.32,3.18438,,1.4092e-02,-2.86875
1.4096e-02,0.318437,3.18031,,1.4096e-02,-2.87188
1.4100e-02,0.31375,3.17844,,1.4100e-02,-2.86906
1.4104e-02,0.313437,3.17375,,1.4104e-02,-2.87281
1.4108e-02,0.309688,3.17375,,1.4108e-02,-2.87156
1.4112e-02,0.305312,3.16562,,1.4112e-02,-2.87
1.4116e-02,0.302187,3.16688,,1.4116e-02,-2.86969
1.4120e-02,0.300625,3.16125,,1.4120e-02,-2.86906
1.4124e-02,0.2925,3.15187,,1.4124e-02,-2.86813
1.4128e-02,0.284375,3.14656,,1.4128e-02,-2.87219
1.4132e-02,0.28375,3.14344,,1.4132e-02,-2.87156
1.4136e-02,0.277188,3.13938,,1.4136e-02,-2.86531
1.4140e-02,0.271562,3.13313,,1.4140e-02,-2.86813
1.4144e-02,0.264688,3.12906,,1.4144e-02,-2.87062
1.4148e-02,0.260625,3.12406,,1.4148e-02,-2.86906
1.4152e-02,0.256875,3.11813,,1.4152e-02,-2.86844
1.4156e-02,0.252812,3.11594,,1.4156e-02,-2.86813
1.4160e-02,0.249375,3.1125,,1.4160e-02,-2.87094
1.4164e-02,0.242188,3.10844,,1.4164e-02,-2.87312
1.4168e-02,0.239687,3.10188,,1.4168e-02,-2.87281
1.4172e-02,0.2325,3.09719,,1.4172e-02,-2.87281
1.4176e-02,0.226562,3.09375,,1.4176e-02,-2.87188
1.4180e-02,0.220312,3.08656,,1.4180e-02,-2.87156
1.4184e-02,0.212813,3.08031,,1.4184e-02,-2.87062
1.4188e-02,0.20625,3.07375,,1.4188e-02,-2.8675
1.4192e-02,0.201563,3.06656,,1.4192e-02,-2.87188
1.4196e-02,0.195625,3.05969,,1.4196e-02,-2.87125
1.4200e-02,0.19,3.0575,,1.4200e-02,-2.87062
1.4204e-02,0.184375,3.0525,,1.4204e-02,-2.86969
1.4208e-02,0.176875,3.04594,,1.4208e-02,-2.87
1.4212e-02,0.174063,3.03688,,1.4212e-02,-2.86969
1.4216e-02,0.165625,3.03,,1.4216e-02,-2.87375
1.4220e-02,0.160625,3.02188,,1.4220e-02,-2.87375
1.4224e-02,0.154375,3.01688,,1.4224e-02,-2.86687
1.4228e-02,0.148438,3.00937,,1.4228e-02,-2.86938
1.4232e-02,0.137187,2.99969,,1.4232e-02,-2.87125
1.4236e-02,0.1275,2.99219,,1.4236e-02,-2.87031
1.4240e-02,0.11875,2.98125,,1.4240e-02,-2.86844
1.4244e-02,0.114375,2.97438,,1.4244e-02,-2.86813
1.4248e-02,0.106563,2.96781,,1.4248e-02,-2.86531
1.4252e-02,0.0996875,2.96156,,1.4252e-02,-2.86281
1.4256e-02,0.0934375,2.9575,,1.4256e-02,-2.86406
1.4260e-02,0.091875,2.95344,,1.4260e-02,-2.86094
1.4264e-02,0.089375,2.95156,,1.4264e-02,-2.85938
1.4268e-02,0.084375,2.94594,,1.4268e-02,-2.85813
1.4272e-02,0.078125,2.93812,,1.4272e-02,-2.85781
1.4276e-02,0.07125,2.93219,,1.4276e-02,-2.85781
1.4280e-02,0.065625,2.92437,,1.4280e-02,-2.85562
1.4284e-02,0.0615625,2.9175,,1.4284e-02,-2.85688
1.4288e-02,0.0559375,2.90813,,1.4288e-02,-2.85344
1.4292e-02,0.04875,2.9,,1.4292e-02,-2.85219
1.4296e-02,0.0440625,2.89344,,1.4296e-02,-2.85031
1.4300e-02,0.04,2.88594,,1.4300e-02,-2.84781
1.4304e-02,0.0340625,2.87781,,1.4304e-02,-2.84219
1.4308e-02,0.03,2.87312,,1.4308e-02,-2.84406
1.4312e-02,0.025,2.86625,,1.4312e-02,-2.8375
1.4316e-02,0.0196875,2.85813,,1.4316e-02,-2.83469
1.4320e-02,0.0153125,2.85031,,1.4320e-02,-2.83156
1.4324e-02,0.0090625,2.84437,,1.4324e-02,-2.83188
1.4328e-02,0.0021875,2.8325,,1.4328e-02,-2.825
1.4332e-02,-0.0034375,2.82656,,1.4332e-02,-2.8225
1.4336e-02,-0.010625,2.81594,,1.4336e-02,-2.82187
1.4340e-02,-0.0178125,2.80469,,1.4340e-02,-2.82
1.4344e-02,-0.0259375,2.79844,,1.4344e-02,-2.82406
1.4348e-02,-0.031875,2.78781,,1.4348e-02,-2.82094
1.4352e-02,-0.0375,2.78125,,1.4352e-02,-2.81875
1.4356e-02,-0.04125,2.77469,,1.4356e-02,-2.81906
1.4360e-02,-0.0471875,2.76562,,1.4360e-02,-2.81625
1.4364e-02,-0.054375,2.76,,1.4364e-02,-2.81531
1.4368e-02,-0.0603125,2.75344,,1.4368e-02,-2.81188
1.4372e-02,-0.0684375,2.74688,,1.4372e-02,-2.80531
1.4376e-02,-0.0746875,2.73719,,1.4376e-02,-2.80656
1.4380e-02,-0.080625,2.72938,,1.4380e-02,-2.80875
1.4384e-02,-0.086875,2.72,,1.4384e-02,-2.80594
1.4388e-02,-0.0928125,2.71188,,1.4388e-02,-2.80344
1.4392e-02,-0.098125,2.70156,,1.4392e-02,-2.80375
1.4396e-02,-0.10375,2.69437,,1.4396e-02,-2.79875
1.4400e-02,-0.11125,2.69,,1.4400e-02,-2.79875
1.4404e-02,-0.115312,2.68219,,1.4404e-02,-2.79719
1.4408e-02,-0.117188,2.67156,,1.4408e-02,-2.79406
1.4412e-02,-0.120938,2.66594,,1.4412e-02,-2.79156
1.4416e-02,-0.13,2.65844,,1.4416e-02,-2.79125
1.4420e-02,-0.142813,2.64812,,1.4420e-02,-2.79125
1.4424e-02,-0.14875,2.63719,,1.4424e-02,-2.78438
1.4428e-02,-0.155,2.62688,,1.4428e-02,-2.78375
1.4432e-02,-0.164688,2.61844,,1.4432e-02,-2.78313
1.4436e-02,-0.17125,2.60969,,1.4436e-02,-2.78531
1.4440e-02,-0.178125,2.60469,,1.4440e-02,-2.78469
1.4444e-02,-0.180313,2.59844,,1.4444e-02,-2.78438
1.4448e-02,-0.185,2.59281,,1.4448e-02,-2.78031
1.4452e-02,-0.194375,2.58625,,1.4452e-02,-2.78344
1.4456e-02,-0.204063,2.57875,,1.4456e-02,-2.78
1.4460e-02,-0.209687,2.57313,,1.4460e-02,-2.78187
1.4464e-02,-0.213438,2.56281,,1.4464e-02,-2.78094
1.4468e-02,-0.221562,2.55781,,1.4468e-02,-2.78031
1.4472e-02,-0.231563,2.55063,,1.4472e-02,-2.7825
1.4476e-02,-0.242813,2.54062,,1.4476e-02,-2.785
1.4480e-02,-0.248438,2.53344,,1.4480e-02,-2.78187
1.4484e-02,-0.256563,2.525,,1.4484e-02,-2.78094
1.4488e-02,-0.265625,2.51781,,1.4488e-02,-2.78063
1.4492e-02,-0.27375,2.50969,,1.4492e-02,-2.77844
1.4496e-02,-0.283438,2.5025,,1.4496e-02,-2.77969
1.4500e-02,-0.291875,2.49281,,1.4500e-02,-2.77813
1.4504e-02,-0.299687,2.48469,,1.4504e-02,-2.78125
1.4508e-02,-0.310312,2.47625,,1.4508e-02,-2.78125
1.4512e-02,-0.319375,2.47,,1.4512e-02,-2.78438
1.4516e-02,-0.327188,2.46,,1.4516e-02,-2.785
1.4520e-02,-0.335625,2.45531,,1.4520e-02,-2.78219
1.4524e-02,-0.343438,2.44781,,1.4524e-02,-2.78781
1.4528e-02,-0.354375,2.43969,,1.4528e-02,-2.79
1.4532e-02,-0.356875,2.4325,,1.4532e-02,-2.78625
1.4536e-02,-0.365625,2.42469,,1.4536e-02,-2.78844
1.4540e-02,-0.37625,2.4125,,1.4540e-02,-2.79
1.4544e-02,-0.384375,2.41063,,1.4544e-02,-2.79156
1.4548e-02,-0.39625,2.40187,,1.4548e-02,-2.79563
1.4552e-02,-0.404688,2.39031,,1.4552e-02,-2.79781
1.4556e-02,-0.41125,2.38219,,1.4556e-02,-2.79656
1.4560e-02,-0.424687,2.37094,,1.4560e-02,-2.80063
1.4564e-02,-0.431563,2.36437,,1.4564e-02,-2.79594
1.4568e-02,-0.440312,2.35562,,1.4568e-02,-2.795
1.4572e-02,-0.44625,2.34625,,1.4572e-02,-2.795
1.4576e-02,-0.454063,2.34094,,1.4576e-02,-2.79563
1.4580e-02,-0.464062,2.33281,,1.4580e-02,-2.79656
1.4584e-02,-0.474375,2.32187,,1.4584e-02,-2.7975
1.4588e-02,-0.484063,2.31656,,1.4588e-02,-2.79656
1.4592e-02,-0.495625,2.30563,,1.4592e-02,-2.79875
1.4596e-02,-0.50625,2.29531,,1.4596e-02,-2.79719
1.4600e-02,-0.515938,2.28812,,1.4600e-02,-2.79531
1.4604e-02,-0.525625,2.28,,1.4604e-02,-2.79594
1.4608e-02,-0.529687,2.27406,,1.4608e-02,-2.79563
1.4612e-02,-0.538438,2.26625,,1.4612e-02,-2.79625
1.4616e-02,-0.548438,2.26031,,1.4616e-02,-2.79969
1.4620e-02,-0.555625,2.24969,,1.4620e-02,-2.79656
1.4624e-02,-0.56375,2.2375,,1.4624e-02,-2.79719
1.4628e-02,-0.57125,2.23094,,1.4628e-02,-2.79406
1.4632e-02,-0.579375,2.22125,,1.4632e-02,-2.79688
1.4636e-02,-0.588125,2.20938,,1.4636e-02,-2.79875
1.4640e-02,-0.59625,2.2025,,1.4640e-02,-2.79438
1.4644e-02,-0.601875,2.19219,,1.4644e-02,-2.78844
1.4648e-02,-0.611563,2.18,,1.4648e-02,-2.79156
1.4652e-02,-0.620938,2.17437,,1.4652e-02,-2.79688
1.4656e-02,-0.630313,2.16469,,1.4656e-02,-2.79281
1.4660e-02,-0.637188,2.15563,,1.4660e-02,-2.79094
1.4664e-02,-0.645,2.1475,,1.4664e-02,-2.78938
1.4668e-02,-0.655625,2.1375,,1.4668e-02,-2.7925
1.4672e-02,-0.663125,2.13094,,1.4672e-02,-2.79344
1.4676e-02,-0.67375,2.12281,,1.4676e-02,-2.79563
1.4680e-02,-0.68,2.10938,,1.4680e-02,-2.79656
1.4684e-02,-0.687188,2.10281,,1.4684e-02,-2.79156
1.4688e-02,-0.700937,2.09437,,1.4688e-02,-2.79563
1.4692e-02,-0.71,2.085,,1.4692e-02,-2.79625
1.4696e-02,-0.714375,2.08062,,1.4696e-02,-2.795
1.4700e-02,-0.723125,2.06937,,1.4700e-02,-2.79531
1.4704e-02,-0.733437,2.05906,,1.4704e-02,-2.79656
1.4708e-02,-0.742812,2.05094,,1.4708e-02,-2.7975
1.4712e-02,-0.75375,2.0425,,1.4712e-02,-2.79813
